Person writing,"Type

(lack of type indicates no type to be used in TEI)

This is a legacy of our early TEI. We keep this information and keep encoding it in new documents for the sake of consistency. It has no searchability or relevance and wasn't implemented rigorously. What I mean is that categories and labels aren't very good, and because of the sprawl of annotations did not end up being applied consistently.",Key,"Name

This is the title/label of the one liner and should match the text preceding the colon in the write-up itself.","Write-up

The text preceding the colon in this column should match the text in the name/label column.

On this tab only, follow this format: ""Term: definition of geographic place or feature--in other words, WHAT it is. Then, discuss the historical/cultural/geographical importance, including any connection, if relevant, to story of Lone Woman and its key characters. Always include, when relevant, the Native American perspective; e.g., ""the homeland of XXX people.""","Sources & Notes

Wherever possible, the information in this column should be in the format of a citation rather than a single link. Full/formal citations are not necessary, but the goal should always be to allow someone else to follow the documentary/digital trail back to the item, whether or not its digital location has changed.",Latitude,Longitude
EA,"placeName type=""city""",#ci_phil,"Philadelphia, Pennsylvania",N/A,http://academic.eb.com/levels/collegiate/article/108538 http://philadelphiaencyclopedia.org/timeline/,39.95,-75.1667
E,"placeName type=""country""",#phil,"Philippine Islands, Manila",N/A,,14.583,120.967
Sydney,placeName [no type],#pick,Pick-Carter Hotel,N/A,,,
,"placeName type=""region""",#re_pblanca,Piedra Blanca,N/A,,35.7,-121.18
,"placeName type=""region""",#re_pho,Pierre's Hole,N/A,,43.71,-111.11
E,"placeName type=""city""",#ci_pitts,"Pittsboro, North Carolina",N/A,,35.720278,-79.176389
E,"placeName type=""city""",#ci_pittsburg,Pittsburg,N/A,,40.4417,-80
EA,placeName [no type],#placeofskulls,Place of Skulls,N/A,https://books.google.com/books?id=bNAHAAAAQAAJ&pg=PA114&lpg=PA114&dq=%22place+of+skulls%22+madrid+prison&source=bl&ots=IXlIusf05p&sig=ozrr9bIGvrETXK4KwehnLxHb0vA&hl=en&sa=X&ved=0ahUKEwirsqLepOLNAhWRMx4KHbo7CYsQ6AEIITAB#v=onepage&q=%22place%20of%20skulls%22%20madrid%20prison&f=false https://books.google.com/books?id=7hPmP-c6jh8C&pg=PT177&lpg=PT177&dq=%22place+of+skulls%22+madrid+prison&source=bl&ots=ztcx3vN_N3&sig=9trngXXb1ZLLkJGfsOsHXIirwfc&hl=en&sa=X&ved=0ahUKEwirsqLepOLNAhWRMx4KHbo7CYsQ6AEIJTAD#v=onepage&q=%22place%20of%20skulls%22%20madrid%20prison&f=false,,
E,"placeName type=""city""",#ci_pleasanton,"Pleasanton, California",N/A,,37.6625,-121.8747
,"placeName type=""region""",#re_pcarmel,Point Carmel,N/A,,36.5439333,-121.9338833
,"placeName type=""region""",#re_pfirmin,Point Firmin,N/A,,33.7054,-118.2937
,"placeName type=""region""",#re_pl,Point Loma,N/A,,32.7169,-117.2507
,placeName,#perdernales,Point Perdernales,N/A,,,
N/A,"placeName type=""region""",#re_psuey,Point Suey,N/A,,,
E,"placeName type=""city""",#ci_poll,"Pollock Pines, Calif.",N/A,,38.7614,-120.5867
E,"placeName type=""city""",#ci_polluckpines,"Polluck Pines, California",N/A,,38.749837,-120.58098
E,"placeName type=""city""",#ci_pom,Pomona,N/A,,34.060833,-117.755833
Sydney,placeName [no type],#pplibrary,Pomona Public Library,N/A,https://books.google.com/books?id=3W4UAAAAYAAJ&pg=PA169&dq=pomona+public+library&hl=en&sa=X&ei=EN4QVduIKvaNsQTYioKoBw&ved=0CEMQ6wEwBQ#v=onepage&q=pomona%20public%20library&f=false   http://www1.youseemore.com/pomonain/about.asp?p=28,34.053763,-117.751234
,"placeName type=""region""",#re_pva,Pomona Valley,N/A,,34.098,-117.714
,"placeName type=""region""",#re_phuenemo,Port Hueneme,N/A,,34.1603,-119.1944
E,"placeName type=""city""",#ci_portjervis,"Port Jervis, New York",N/A,,41.37612,-74.69594
--,"placeName type=""region""",#re_portslo,Port of San Luis Opisbo,N/A,,35.174975,-120.755176
E,"placeName type=""region""",#re_psitka,Port of Sitka,N/A,,57.046633,-135.331351
E,"placeName type=""city""",#ci_ptown,Port Townsend,N/A,,48.1164,-122.7753
,placeName,#portales,"Portales, New Mexico",N/A,,,
E,"placeName type=""city""",#ci_portland,"Portland, Oregon",N/A,,45.52,-122.6819
,"placeName type=""region""",#re_portbend,Portuguese Bend,N/A,,33.7483,-118.3606
EA,"placeName type=""region""",#re_poso,Poso,N/A,"http://geonames.usgs.gov/apex/f?p=136:3:15970564199775::NO:3:P3_FID:247715 http://islapedia.com/index.php?title=Pozo_Beach,_Pozo_Canyon_and_Pozo_Harbor,_Santa_Cruz_Island",35.8039,-118.6533
EA,placeName,#potter,Potter Theatre,N/A,http://www.independent.com/news/2008/jul/01/i-would-know-more-about-potter-theatre-was-it-part/ http://cinematreasures.org/theaters/7606,34.41468,-119.692409
E,"placeName type=""city""",#ci_prague,Prague,N/A,http://academic.eb.com/levels/collegiate/article/108579 http://whc.unesco.org/en/list/616,50.083,14.417
,placeName,#re_sbplands,pueblo lands of Santa Barbara,N/A,,34.418364,-119.694697
,placeName,#puntadiablo,Punta Diablo,N/A,,,
EA,placeName,#puntagorda,Punta Gorda Street,N/A,http://www.sboutdoors.com/street-names.html http://files.usgwarchives.net/ca/santabarbara/history/1891/amemoria/haleysur233gms.txt,34.421367,-119.670107
EA,placeName,#quarantina,Quarantina Street,N/A,http://www.independent.com/news/2014/nov/21/history-behind-street-names/ http://www.sboutdoors.com/street-names.html,34.420335,-119.682227
E,"placeName type=""city""",#ci_quean,"Queanbeyan, New South Wales",N/A,,-35.353204,149.230902
--,"placeName type=""city""",#ci_queens,"Queens, New York",N/A,,40.75,-73.866667
E,"placeName type=""state""",#st_qland,Queensland,N/A,,,
,placeName,#quercy,Quercy,N/A,,,
EA,placeName,#quinentos,Quinentos Street,N/A,http://www.sboutdoors.com/street-names.html http://cartas.typepad.com/main/2010/07/santa-barbaras-ca&#241;on-perdido-a-story-of-a-long-ago-4th-of-july.html,34.423127,-119.677313
,placeName [no type],#raffour,Raffour House (SB),N/A,,,
E,"placeName type=""city""",#ci_ramona,Ramona,N/A,,33.035833,-116.870556
N/A,"placeName type=""region""",#re_ranchhouselanding,Ranch House Landing,N/A,,,
EA,placeName,#rancheria,Rancheria Street,N/A,"http://www.sboutdoors.com/street-names.html https://news.google.com/newspapers?nid=861&dat=19760502&id=iRZZAAAAIBAJ&sjid=bUYNAAAAIBAJ&pg=5863,368939&hl=en http://www.sb-allied.org/ConservationElementforweb.pdf",34.410489,-119.699646
Sydney,placeName [no type],#rancho,Rancho,N/A,http://cinematreasures.org/theaters/29324   http://www.sandiegoreader.com/weblogs/bands/2008/aug/01/drive-in-theaters-in-san-diego-complete-illustrate/#,32.72061,-117.084564
,placeName,#rancholosal,Rancho de los Alamos,N/A,,,
N/A,placeName [no type],#ranchoortega,Rancho Ortega,N/A,,33.14,-116.67
E,"placeName type=""city""",#ci_revenna,"Ravenna, Ohio",N/A,,41.15747,-81.241395
E,"placeName type=""city""",#ci_reading,"Reading, Pennsylvania",N/A,,40.335594,-75.927189
--,"placeName type=""island""",#i_redo,Redondo Island ,N/A,,16.938889,-62.341667
E,"placeName type=""city""",#ci_reno,"Reno, Nevada",N/A,,39.527222,-119.821944
,"placeName type=""state""",#st_ri,Rhode Island,N/A,"(http://history.house.gov/HistoricalHighlight/Detail/35264) (http://www.native-languages.org/rhode.htm)
(http://www.narragansett-tribe.org/history.html#.WI9M_7YrLVo) (https://www.britannica.com/topic/Niantic)
(http://www.wampanoagtribe.net/pages/wampanoag_acc/who)",41.745531,-71.616483
E,"placeName type=""city""",#ci_rich,Richmond,N/A,,37.533333,-77.466667
EA,"placeName type=""city""",#ci_riga,"Riga, Latvia",N/A,http://academic.eb.com/levels/collegiate/article/63669 http://whc.unesco.org/en/list/852,56.948889,24.106389
EA,"placeName type=""mission""",#mi_rc,Rincon Mission,N/A,http://www.lusardi.com/projects-community-construction-st-bartholomew-chapel/ http://www.missionsanantonio.org,,
E,"placeName type=""city""",#ci_rside,"Riverside, California",N/A,,33.948056,-117.396111
E,"placeName type=""city""",#ci_rochamp,"Rockhampton, Queensland",N/A,,-23.382952,150.513269
E,"placeName type=""city""",#ci_rockingham,"Rockingham, North Carolina",N/A,,34.938139,-79.773972
,placeName [no type],#rowley,Rowley & Dunshee (Pharmacy),N/A,,,
--,"placeName type=""city""",#ci_rutland,"Rutland, Vermont",N/A,,43.608889,-72.979722
Rachel,placeName,#sahome,Sa.'s home on the ranch,N/A,Hudson1980,,
,placeName,#sastreet,Sacramento street (San Francisco),N/A,,37.790635,-122.427566
E,"placeName type=""city""",#ci_sac,"Sacramento, California",N/A,http://academic.eb.com/levels/collegiate/article/64663 http://oldsacramento.com/about/history,38.555556,-121.468889
,placeName [no type],#stcharleshotel,Saint Charles Hotel,N/A,,,
E,"placeName type=""city""",#ci_stjoseph,"Saint Joseph, Michigan",N/A,,42.094505,-86.488234
--,"placeName type=""city""",#ci_stpaul,"Saint Paul, Minnesota",N/A,,44.944167,-93.093611
E,"placeName type=""city""",#ci_salem,"Salem, New York",N/A,,43.172513,-73.328323
E,"placeName type=""city""",#ci_salemore,"Salem, Oregon",N/A,,44.930833,-123.028889
EA,placeName,#salsipuedes,Salsopuedes Street,N/A,http://www.independent.com/news/2014/nov/21/history-behind-street-names/ http://www.sboutdoors.com/street-names.html,34.424093,-119.689943
N/A,"placeName type=""region""",#re_saltlake,Salt Lake,N/A,,41.166667,-112.583333
E,"placeName type=""city""",#ci_slc,Salt Lake City,N/A,,40.75,-111.883333
,placeName,#sanantcreek,San Antonio Creek,N/A,,,
,"placeName type=""region""",#re_sanbuenaventuravalley,San Buenaventura Valley,N/A,,34.275,-119.227778
E,"placeName type=""county""",#co_sd,San Diego County,N/A,,33.02,-116.77
,"placeName type=""region""",#re_sdharbor,San Diego Harbor,N/A,,32.65,-117.19
,"placeName type=""region""",#re_sfwharf,San Francisco Wharf,N/A,,37.808333,-122.415556
,placeName [no type],#sfranch,San Francisquito Ranch ,N/A,,34.499694,-118.536037
EA,"placeName type=""island""",#i_sger,San Geronimo,N/A,http://herpatlas.sdnhm.org/places/overview/isla-san-jerónimo/36/1/ https://www.youtube.com/watch?v=fthqBGjBo40,38.013333,-122.663889
,placeName,#saninriv,San Inez River,N/A,,,
EA,"placeName type=""city""",#ci_sjoa,San Joaquin,N/A,http://www.cityofsanjoaquin.org http://www.nytimes.com/2013/01/25/opinion/brooks-the-great-migration.html?hp&_r=3&,37.67,-121.266111
E,,#ci_sanjose,San Jose,N/A,,37.333333,-121.9
,"placeName type=""mission""",#mi_sjbau,San Juan Bautista,N/A,,,
E,"placeName type=""city""",#ci_sanjuancap,San Juan Capistrano,N/A,,33.499444,-117.661667
,"placeName type=""island""",#slucas,San Lucas,N/A,,,
,"placeName type=""region""",#re_sloharbor,San Luis Obispo Harbor,N/A,,35.274167,-120.663056
,"placeName type=""region""",#re_smpass,San Marcos Pass,N/A,,34.511599,-119.824649
EA,placeName [no type],#sanmarcus,San Marcos Rancho,N/A,https://www.rsm1804.com/golf-course/history http://www.sanmarcoscamp.com/templates/files/sanmarcostrails-vancenewcomb.pdf,34.6,-119.83
E,"placeName type=""island""",#i_smarten,San Marten,N/A,,37.087778,-121.6
EA,placeName type [no type],#snelem,San Nicolas Elementary School,N/A,https://scahome.org/publications/proceedings/Proceedings.06Schwartz.pdf,,
,"placeName type=""region""",#re_sqbay,San Quintin bay ,N/A,,37.939464,-122.484692
--,"placeName type=""region""",#re_sbbay,Santa Barbara Bay,N/A,,34.292793,-119.708576
,"placeName type=""region""",#re_sbbeach,Santa Barbara Beach,N/A,,34.425833,-119.714167
Rachel,"placeName type=""island""",#i_bcg,Santa Barbara Group,N/A,"http://www.nps.gov/chis/historyculture/upload/Archeological-overview-Dec-2010-abridged.pdf

http://www.nps.gov/chis/historyculture/upload/Park-Timeline-2012v.pdf

http://www.britannica.com/EBchecked/topic/522765/Channel-Islands",33.997735,-119.868969
,"placeName type=""region""",#re_sbharbor,Santa Barbara Harbor,N/A,,34.425833,-119.714167
,placeName [no type],#sbmarchive,Santa Barbara Mission Archive(s),N/A,,34.438807,-119.713876
,placeName,#sbgarden,Santa Barbara Mission garden,N/A,,34.438913,-119.713561
EA,placeName,#sbnpbuilding,Santa Barbara News Press building,N/A,http://www.independent.com/news/2015/oct/01/news-press-building-declared-historic-landmark/ http://snugspout.blogspot.com/2006/07/source-1941-wpa-guide-to-santa-barbara.html,34.419763,-119.697804
,"placeName type=""region""",#re_santabarbararegion,Santa Barbara region,N/A,,34.4208305,-119.6981901
,"placeName type=""region""",#re_sbvalley,Santa Barbara Valley,N/A,,34.42221,-119.709955
Rachel,"placeName type=""island""",#i_scg,Santa Catalina Group,N/A,"http://www.nps.gov/chis/historyculture/upload/Archeological-overview-Dec-2010-abridged.pdf

http://www.nps.gov/chis/historyculture/upload/Park-Timeline-2012v.pdf

http://www.britannica.com/EBchecked/topic/522765/Channel-Islands",33.281116,-118.588968
,"placeName type=""region""",#re_scvalley,Santa Clara Valley,N/A,,37.366944,-121.983889
EA,"placeName type=""city""",#ci_sanfe,"Santa Fe, New Mexico",N/A,http://academic.eb.com/levels/high/article/65586 http://santafe.org/Visiting_Santa_Fe/Plan_Your_Trip/History/,35.685819,-105.93978
,placeName,#sanlucrancho,Santa Lucia rancho,N/A,,,
,placeName,#sanmarriv,Santa Maria River,N/A,,,
E,"placeName type=""city""",#sarnia,"Sarnia, Ontario",N/A,,,
E,"placeName type=""city""",#ci_sav,"Savannah, Georgia",N/A,,32.085319,-81.109064
EA,"placeName type=""city""",#ci_sax,"Saxony, Germany",N/A,http://academic.eb.com/levels/collegiate/article/65980 http://www.newadvent.org/cathen/13497b.htm,51.112783,13.368234
E,"placeName type=""city""",#ci_sayville,"Sayville, New York",N/A,,40.735987,-73.081782
,"placeName type=""city""",#ci_scho,"Schoenebeck, Germany",N/A,,52.02378,11.729221
EA,placeName,#schooner,Schooner Gulch,N/A,http://geonames.usgs.gov/apex/f?p=136:3:0::NO:3:P3_FID:232695 http://www.parks.ca.gov/?page_id=446,38.866833,-123.654202
E,"placeName type=""region""",#re_secretharbor,Secret Harbor,N/A,,,
EA,"placeName type=""city""",#ci_se,"Seville, Spain",N/A,http://academic.eb.com/levels/collegiate/article/66972 http://www.andalucia.com/cities/seville/history.htm,37.377222,-5.986944
,"placeName type=""region""",#re_simivalley,Simi Valley,N/A,http://academic.eb.com/levels/high/article/396045,34.271111,-118.739444
EA,"placeName type=""city""",#ci_sioux,Sioux City,N/A,http://academic.eb.com/levels/collegiate/article/67968 http://www.mapsofworld.com/usa/states/iowa/sioux-map.html,42.509724,-96.392518
E,"placeName type=""city""",#ci_skaneateles,"Skaneateles, New York",N/A,,42.946837,-76.430229
E,"placeName type=""city""",#ci_soc,Socorro,N/A,,34.061667,-106.899444
EA,placeName,#sola,Sola Street,N/A,http://www.sboutdoors.com/street-names.html http://factcards.califa.org/dec/1820s.html,34.425353,-119.706933
,placeName,#soledad,Soledad,N/A,,,
E,"placeName type=""city""",#ci_son,Sonoma,N/A,,38.288889,-122.458889
,"placeName type=""region""",#re_son,"Sonoma Valley, CA",N/A,,38.360301,-122.518222
,placeName,#souillac,Souillac,N/A,,,
E,"placeName type=""region""",#re_sound,Sound Country,N/A,,47.823002,-122.468887
EA,"placeName type=""region""",#re_southamerica,South America,N/A,http://academic.eb.com/levels/high/article/109561 http://www.mapsofworld.com/south-america/,-25.282197,-57.6351
E,"placeName type=""state""",#st_soaus,South Australia,N/A,,-35.306235,142.037131
Sydney,placeName [no type],#southbay,South Bay,N/A,http://www.sandiegoreader.com/weblogs/bands/2008/aug/01/drive-in-theaters-in-san-diego-complete-illustrate/#    http://southbaydrivein.com/about/,32.604477,-117.085755
E,"placeName type=""state""",#st_sc,South Carolina,N/A,,33.978957,-80.983054
,"placeName type=""region""",#re_sore,South Oregon,N/A,,42.35588,-118.898698
E,"placeName type=""city""",#ci_spasadena,South Pasadena,N/A,,34.116111,-118.150278
,"placeName type=""region""",#re_splate,South Platte River,N/A,,41.102913,-101.508428
EA,"placeName type=""regin""",#re_southsea,South Sea,N/A,http://academic.eb.com/levels/collegiate/article/117350 http://news.nationalgeographic.com/2015/02/150213-tuvalu-sopoaga-kench-kiribati-maldives-cyclone-marshall-islands/,6.905736,158.327771
,"placeName type=""region""",#re_soval,"South Vallejo, Vallejo, CA",N/A,,38.091809,-122.24268
Rachel,"placeName type=""region""",#re_socal,Southern California [us control],N/A,,33.283929,-117.461534
Rachel,"placeName type=""region""",#re_socalcoast,Southern California Coast,N/A,"http://memory.loc.gov/ammem/cbhtml/cbmexico.html

http://memory.loc.gov/ammem/cbhtml/cbmagnet.html

California: An INterpretive History
Fifth edition
Walton Bean & James J. Rawls",33.53398,-117.700862
,"placeName type=""region""",#re_southeurope,Southern Europe,N/A,,42.637286,-0.823431
,placeName [no type],#spacstation,Southern Pacific Freight Station,N/A,,,
,"placeName type=""region""",#re_sw,Southwest,N/A,,35.127721,-108.746776
EA,"placeName type=""island""",#i_sp,Spitzbergen,N/A,http://academic.eb.com/EBchecked/topic/640374/Spitsbergen https://www.spitsbergen-svalbard.com/spitsbergen-information/history.html,79.114815,13.489211
E,"placeName type=""city""",#ci_springfield,"Springfield, Massachusetts",N/A,,42.100593,-72.58617
,"placeName type=""region""",#re_sqfa,Squaw Falls,N/A,,45.902328,-117.661313
--,"placeName type=""city""",#ci_stjohns,"St. John's, Newfoundland",N/A,,47.5675,-52.707222
N/A,"placeName type=""city""",#ci_sjo,St. Joseph,N/A,,39.758056,-94.836667
,"placeName type=""city""",#ci_privat,"St. Privat, France",N/A,,45.136726,2.095749
,placeName,#stanford,"Stanford, California",N/A,,,
EA,"placeName type=""county""",#co_stla,Stanislaus County,N/A,http://www.counties.org/county-profile/stanislaus-county http://www.dot.ca.gov/hq/tpp/offices/owd/academy_files/D6_session_2/Presentations/Wednesday/Native_American_Tribal_Connections/265_SJVTribalEJSummary_Marta.pdf,37.561241,-120.98941
,placeName [no type],#statestreet,State Street ,N/A,,37.549184,-121.982949
EA,"placeName type=""region""",#re_stearns,Stearns Wharf,N/A,http://www.stearnswharf.org/history.php http://www.santabarbara.com/points_of_interest/the_waterfront/stearnswharf/past.asp,34.409993,-119.685648
,placeName [no type],#storanch,Stow Ranch,N/A,,,
E,"placeName type=""region""",#re_fuca,Straits of Fuca,N/A,,48.350788,-123.33971
--,"placeName type=""city""",#ci_stroud,"Stroudsburg, Pennsylvania",N/A,,40.985833,-75.195278
,placeName,#studun,Student Union (U.A.),N/A,,,
,"placeName type=""city""",#ci_summer,Summerland,N/A,"(http://aoghs.org/offshore-history/offshore-oil-history/)
(https://www.tripadvisor.com/Tourism-g33141-Summerland_California-Vacations.html)",34.4214,119.5965
EA,"placeName type=""country""",#co_sz,Switzerland,N/A,http://academic.eb.com/levels/collegiate/article/108598 https://www.cia.gov/library/publications/the-world-factbook/geos/sz.html,46.776116,7.870449
EA,"placeName type=""region""",#re_sycamore,Sycamore Canyon,N/A,,34.008947,-117.814452
E,"placeName type=""city""",#ci_syd,"Sydney, Australia",N/A,,-33.868903,151.208018
,"placeName type=""state""",#st_tas,"Tasmania, Australia",N/A,,-41.915855,146.376366
EA,"placeName type=""city""",#ci_tej,"Tejón, California",N/A,"https://en.wikipedia.org/wiki/Tejon,_California",34.925377,-118.846497
,"placeName type=""region""",#re_tmgl,"Ten-Mile and Looking-Glass, OR",N/A,,43.178783,-123.485011
E,"placeName type=""city""",#ci_tha,"Thames, New Zealand",N/A,,-37.137912,175.542477
N/A,"placeName type=""region""",#re_diggings,the [Stanislaus] diggings,N/A,,37.530747,-121.027869
EA,"placeName type=""region""",#re_bolinas,The Bolinas ,N/A,http://stinson-beach-cwd.dst.ca.us/hydro/setting.html http://www.pointreyes.org/bolinas-marin-county.html,37.909444,-122.686389
N/A,"placeName type=""region""",#re_devil,The Devil's Boudoir,N/A,,,
E,placeName [no type],#emshell,the Emeryville Shellmound,N/A,,37.834,-122.29263
E,placeName [no type],#hague,The Hague,N/A,,52.083333,4.316667
EA,"placeName type=""region""",#re_africa,The Horn of Africa,N/A,http://academic.eb.com/levels/collegiate/article/472542 https://www.eda.admin.ch/deza/en/home/countries/horn-africa.html,7.628508,44.586494
EA,"placeName type=""region""",#re_merced,the Merced [river],N/A,"http://www.blm.gov/ca/st/en/fo/folsom/merced.html http://geonames.usgs.gov/apex/f?p=136:3:0::NO::P3_FID,P3_TITLE:272412,Merced%20River",37.349167,-120.975556
,"placeName type=""region""",#re_nmter,the New Mexico Territory,N/A,,33.791625,-105.507219
,"placeName type=""region""",#re_nfork,the North Fork ,N/A,,37.229722,-119.509444
,placeName [no type],#potterhotel,the Potter Hotel,N/A,"(http://pcad.lib.washington.edu/building/3802/)
(https://cdnc.ucr.edu/cgi-bin/cdnc?a=d&d=SU19210414.2.23)
(http://www.independent.com/news/2009/aug/01/where-was-burton-mound/) (https://books.google.com/books?id=p2WrAAAAIAAJ&pg=PA386&lpg=PA386&dq=burton+mound+chapala+street&source=bl&ots=iTAy29_xVx&sig=8wHHx5Y6S8KUMzhISDXBRjzIPrs&hl=en&sa=X&ei=waVeVY_uONL4yQSprID4DQ&ved=0CDIQ6AEwAw#v=onepage&q=burton%20mound%20chapala%20street&f=false) (http://www.missionscalifornia.com/keyfacts/santabarbara.html)",34.411757,-119.692527
